bg2020gj,bg2020ge,bg2010gj,bg2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06000104077002,060014077002,G06000104077002,060014077002,1,1,1,1,1
G06000104077003,060014077003,G06000104077003,060014077003,1,1,1,1,1
G06000104077004,060014077004,G06000104077004,060014077004,1,1,1,1,1
G06000104078001,060014078001,G06000104078003,060014078003,1,1,1,1,1
G06000104078002,060014078002,G06000104078001,060014078001,0.275181040158,0.307086614173,0.086956521739,0.084415584416,0.687447706982
G06000104078002,060014078002,G06000104078002,060014078002,0.72446403281,0.692526327953,0.912444762845,0.915018098189,0.308883660954
G06000104078002,060014078002,G06000104077001,060014077001,3.54927032e-4,3.87057874e-4,5.98715416e-4,5.66317396e-4,0.003668632064
G06000104079001,060014079001,G06000104079001,060014079001,1,1,1,1,1
G06000104079002,060014079002,G06000104079002,060014079002,1,1,1,1,1
G06000104079003,060014079003,G06000104079003,060014079003,1,1,1,1,1
G06000104080001,060014080001,G06000104080001,060014080001,1,1,1,1,1
G06000104080002,060014080002,G06000104080002,060014080002,0.999779575906,0.999766109558,0.9997681832,0.999780513881,0.974676544233
G06000104080002,060014080002,G06000104301021,060014301021,2.20424094e-4,2.33890442e-4,2.318168e-4,2.19486119e-4,0.025323455767
G06000104081001,060014081001,G06000104081001,060014081001,0.998980837971,0.99890321,0.998800161756,0.998828222232,0.951870394591
G06000104081001,060014081001,G06000104301021,060014301021,0.001019162029,0.00109679,0.001199838244,0.001171777768,0.048129605409
G06000104081002,060014081002,G06000104081002,060014081002,1,1,1,1,1
G06000104081003,060014081003,G06000104081003,060014081003,0.99823106794,0.998478680236,0.999480833284,0.998725142066,0.947842117274
G06000104081003,060014081003,G06000104301021,060014301021,0.00176893206,0.001521319764,5.19166716e-4,0.001274857934,0.052157882726
G06000104081004,060014081004,G06000104081004,060014081004,1,1,1,1,1
G06000104081005,060014081005,G06000104081002,060014081002,1,1,1,1,1
G06000104082001,060014082001,G06000104082001,060014082001,1,1,1,1,1
G06000104082002,060014082002,G06000104082002,060014082002,1,1,1,1,1
G06000104082003,060014082003,G06000104082003,060014082003,1,1,1,1,1
G06000104083001,060014083001,G06000104078001,060014078001,0,0,0,0,0.05992941007
G06000104083001,060014083001,G06000104083001,060014083001,1,1,1,1,0.94007058993
G06000104083002,060014083002,G06000104083002,060014083002,1,1,1,1,1
G06000104083003,060014083003,G06000104083003,060014083003,1,1,1,1,1
G06000104083004,060014083004,G06000104083004,060014083004,1,1,1,1,1
G06000104083005,060014083005,G06000104083005,060014083005,1,1,1,1,1
G06000104084001,060014084001,G06000104084001,060014084001,1,1,1,1,1
G06000104084002,060014084002,G06000104084002,060014084002,1,1,1,1,1
G06000104084003,060014084003,G06000104084003,060014084003,1,1,1,1,1
G06000104085001,060014085001,G06000104085001,060014085001,1,1,1,1,1
G06000104085002,060014085002,G06000104085002,060014085002,1,1,1,1,1
G06000104085003,060014085003,G06000104085003,060014085003,1,1,1,1,1
G06000104085004,060014085004,G06000104085004,060014085004,1,1,1,1,1
G06000104085005,060014085005,G06000104085005,060014085005,1,1,1,1,1
G06000104086001,060014086001,G06000104086001,060014086001,1,1,1,1,1
G06000104086002,060014086002,G06000104086002,060014086002,1,1,1,1,1
G06000104086003,060014086003,G06000104086003,060014086003,1,1,1,1,1
G06000104086004,060014086004,G06000104086004,060014086004,1,1,1,1,1
G06000104087001,060014087001,G06000104087001,060014087001,1,1,1,1,1
G06000104087002,060014087002,G06000104087002,060014087002,1,1,1,1,0.988915377984
G06000104087002,060014087002,G06000104086002,060014086002,0,0,0,0,0.011084622016
G06000104087003,060014087003,G06000104087003,060014087003,1,1,1,1,1
G06000104087004,060014087004,G06000104087004,060014087004,1,1,1,1,1
G06000104087005,060014087005,G06000104087005,060014087005,1,1,1,1,1
G06000104087006,060014087006,G06000104087006,060014087006,1,1,1,1,1
G06000104088001,060014088001,G06000104088001,060014088001,1,1,1,1,1
G06000104088002,060014088002,G06000104088002,060014088002,0.915854284248,0.919968919969,0.9176276771,0.916006339144,0.988539237941
G06000104088002,060014088002,G06000104088003,060014088003,0.084145715752,0.080031080031,0.0823723229,0.083993660856,0.011460762059
G06000104088003,060014088003,G06000104088003,060014088003,0.964938982067,0.963550283895,0.958086316494,0.957846364436,0.972103916488
G06000104088003,060014088003,G06000104088002,060014088002,0.035061017933,0.036449716105,0.041913683506,0.042153635564,0.027896083512
G06000104088004,060014088004,G06000104088004,060014088004,1,1,1,1,1
G06000104089001,060014089001,G06000104089001,060014089001,1,1,1,1,0.998551993678
G06000104089001,060014089001,G06000104088002,060014088002,0,0,0,0,0.001448006322
G06000104089002,060014089002,G06000104089002,060014089002,0.986232216613,0.986275733001,0.998116760829,0.998230088496,0.93257729145
G06000104089002,060014089002,G06000104088002,060014088002,0.013767783387,0.013724266999,0.001883239171,0.001769911504,0.06742270855
G06000104090001,060014090001,G06000104090001,060014090001,1,1,1,1,1
G06000104090002,060014090002,G06000104090004,060014090004,0.958249721492,0.958249721492,0.958249721492,0.958249721492,0.958249721492
G06000104090002,060014090002,G06000104283014,060014283014,0.038969893353,0.038969893353,0.038969893353,0.038969893353,0.038969893353
G06000104090002,060014090002,G06000104324003,060014324003,0.002780385155,0.002780385155,0.002780385155,0.002780385155,0.002780385155
G06000104090003,060014090003,G06000104090002,060014090002,0.101505856107,0.112259970458,0.007058823529,0.015945330296,0.787675781057
G06000104090003,060014090003,G06000104090003,060014090003,0.898494143893,0.887740029542,0.992941176471,0.984054669704,0.210307716289
G06000104090003,060014090003,G06000104324003,060014324003,0,0,0,0,0.002016502654
G06000104091001,060014091001,G06000104091001,060014091001,1,1,1,1,1
G06000104091002,060014091002,G06000104091002,060014091002,1,1,1,1,1
G06000104092001,060014092001,G06000104092001,060014092001,0.998944345798,0.998922184781,0.998895312408,0.998908072825,0.999239948662
G06000104092001,060014092001,G06000104325021,060014325021,9.58103733e-4,9.78216904e-4,0.001002606066,9.91024808e-4,7.14539281e-4
G06000104092001,060014092001,G06000104325023,060014325023,9.7550469e-5,9.9598315e-5,1.02081527e-4,1.00902367e-4,4.5512056e-5
G06000104092002,060014092002,G06000104092002,060014092002,1,1,1,1,1
G06000104093001,060014093001,G06000104093001,060014093001,1,1,1,1,1
G06000104093002,060014093002,G06000104093002,060014093002,1,1,1,1,1
G06000104093003,060014093003,G06000104093003,060014093003,1,1,1,1,1
G06000104093004,060014093004,G06000104093004,060014093004,1,1,1,1,1
G06000104094001,060014094001,G06000104094001,060014094001,1,1,1,1,1
G06000104094002,060014094002,G06000104094002,060014094002,1,1,1,1,1
G06000104094003,060014094003,G06000104094003,060014094003,1,1,1,1,1
G06000104095001,060014095001,G06000104095001,060014095001,1,1,1,1,1
G06000104095002,060014095002,G06000104095002,060014095002,1,1,1,1,1
G06000104095003,060014095003,G06000104095003,060014095003,1,1,1,1,1
G06000104096001,060014096001,G06000104096001,060014096001,1,1,1,1,1
G06000104096002,060014096002,G06000104096002,060014096002,1,1,1,1,1
G06000104096003,060014096003,G06000104096003,060014096003,1,1,1,1,1
G06000104096004,060014096004,G06000104096004,060014096004,1,1,1,1,1
G06000104096005,060014096005,G06000104096005,060014096005,1,1,1,1,1
G06000104097001,060014097001,G06000104097001,060014097001,1,1,1,1,1
G06000104097002,060014097002,G06000104097002,060014097002,1,1,1,1,1
G06000104097003,060014097003,G06000104097003,060014097003,1,1,1,1,1
G06000104097004,060014097004,G06000104097004,060014097004,1,1,1,1,1
G06000104098001,060014098001,G06000104098001,060014098001,1,1,1,1,1
G06000104098002,060014098002,G06000104098002,060014098002,1,1,1,1,1
G06000104098003,060014098003,G06000104098003,060014098003,1,1,1,1,1
G06000104099001,060014099001,G06000104099001,060014099001,1,1,1,1,1
G06000104099002,060014099002,G06000104099002,060014099002,1,1,1,1,1
G06000104099003,060014099003,G06000104099003,060014099003,1,1,1,1,1
G06000104099004,060014099004,G06000104099004,060014099004,1,1,1,1,0.992651889928
G06000104099004,060014099004,G06000104301021,060014301021,0,0,0,0,0.007348110072
G06000104100001,060014100001,G06000104100001,060014100001,0.998952808912,0.998862708674,0.998832395959,0.998863367615,0.982471294387
G06000104100001,060014100001,G06000104304002,060014304002,0,0,0,0,0.003912551197
G06000104100001,060014100001,G06000104328001,060014328001,0.001047191088,0.001137291326,0.001167604041,0.001136632385,0.004745605437
G06000104100001,060014100001,G06000104301021,060014301021,0,0,0,0,0
G06000104100001,060014100001,G06000104321003,060014321003,0,0,0,0,0.008870548979
G06000104100002,060014100002,G06000104100002,060014100002,1,1,1,1,1
G06000104100003,060014100003,G06000104100003,060014100003,1,1,1,1,1
G06000104101001,060014101001,G06000104101001,060014101001,1,1,1,1,1
G06000104101002,060014101002,G06000104101002,060014101002,1,1,1,1,0.948875064023
G06000104101002,060014101002,G06000104100002,060014100002,0,0,0,0,0.051124935977
G06000104102001,060014102001,G06000104102001,060014102001,1,1,1,1,1
G06000104102002,060014102002,G06000104102002,060014102002,1,1,1,1,1
G06000104102003,060014102003,G06000104102003,060014102003,1,1,1,1,1
G06000104103001,060014103001,G06000104103001,060014103001,1,1,1,1,1
G06000104103002,060014103002,G06000104103002,060014103002,1,1,1,1,1
G06000104103003,060014103003,G06000104103003,060014103003,1,1,1,1,1
G06000104104001,060014104001,G06000104104001,060014104001,1,1,1,1,1
G06000104104002,060014104002,G06000104104002,060014104002,1,1,1,1,1
G06000104104003,060014104003,G06000104104003,060014104003,1,1,1,1,1
G06000104105001,060014105001,G06000104105001,060014105001,1,1,1,1,1
G06000104105002,060014105002,G06000104105001,060014105001,1,1,1,1,1
G06000104201001,060014201001,G06000104201001,060014201001,1,1,1,1,0.985952756826
G06000104201001,060014201001,G06000104202002,060014202002,0,0,0,0,0.014047243174
G06000104201002,060014201002,G06000104201002,060014201002,0.917666767459,0.919389120068,0.939637133719,0.932925944605,0.907806514946
G06000104201002,060014201002,G06000104213001,060014213001,0.0400482855,0.040742694682,0.022477371392,0.028701539455,0.033832294988
G06000104201002,060014201002,G06000104213002,060014213002,0.042284947041,0.03986818525,0.037885494889,0.03837251594,0.058361190065
G06000104201003,060014201003,G06000104201003,060014201003,0.972288111941,0.971458127175,0.9743928123,0.975228965368,0.977032758776
G06000104201003,060014201003,G06000104213002,060014213002,0.027711888059,0.028541872825,0.0256071877,0.024771034632,0.022967241224
G06000104202001,060014202001,G06000104202001,060014202001,1,1,1,1,1
G06000104202002,060014202002,G06000104202002,060014202002,1,1,1,1,1
G06000104202003,060014202003,G06000104202003,060014202003,1,1,1,1,1
G06000104203011,060014203011,G06000104203002,060014203002,0.977632086386,0.981094527363,0.989681050657,0.990350877193,0.962531336159
G06000104203011,060014203011,G06000104203001,060014203001,0.022367913614,0.018905472637,0.010318949343,0.009649122807,0.037468663841
G06000104203021,060014203021,G06000104203001,060014203001,1,1,1,1,1
G06000104203022,060014203022,G06000104203003,060014203003,1,1,1,1,0.999996869796
G06000104203022,060014203022,G06000104204001,060014204001,0,0,0,0,3.130204e-6
G06000104204011,060014204011,G06000104204001,060014204001,1,1,1,1,0.953949642392
G06000104204011,060014204011,G06000104220002,060014220002,0,0,0,0,0.046050357608
G06000104204012,060014204012,G06000104204001,060014204001,0.770642201835,0.741333333333,0.385964912281,0.435897435897,0.975591269303
G06000104204012,060014204012,G06000104220002,060014220002,0.229357798165,0.258666666667,0.614035087719,0.564102564103,0.024408730697
G06000104204021,060014204021,G06000104204001,060014204001,0.925869188964,0.925156145179,0.989499281078,0.989959201595,0.991711614009
G06000104204021,060014204021,G06000104220002,060014220002,0.074130811036,0.074843854821,0.010500718922,0.010040798405,0.006286666936
G06000104204021,060014204021,G06000104203003,060014203003,0,0,0,0,0.001446775617
G06000104204021,060014204021,G06000104220001,060014220001,0,0,0,0,5.54943438e-4
G06000104204022,060014204022,G06000104204001,060014204001,1,1,1,1,1
G06000104205001,060014205001,G06000104205001,060014205001,0.999368030992,0.999363280481,0.999436750692,0.999448307046,0.992560989546
G06000104205001,060014205001,G06000104206003,060014206003,6.31969008e-4,6.36719519e-4,5.63249308e-4,5.51692954e-4,0.007439010454
G06000104205002,060014205002,G06000104205002,060014205002,0.989107045539,0.989059842769,0.990174674434,0.988787727765,0.981686881079
G06000104205002,060014205002,G06000104219004,060014219004,0.010892954461,0.010940157231,0.009825325566,0.011212272235,0.018313118921
G06000104206001,060014206001,G06000104206001,060014206001,0.972781991757,0.9743710685,0.975235253241,0.975289171828,0.974762507814
G06000104206001,060014206001,G06000104213004,060014213004,0.013028056017,0.01387142685,0.014365837247,0.014058729087,0.014698118524
G06000104206001,060014206001,G06000104213003,060014213003,0.005148203987,0.004394372335,0.003841197265,0.003759081409,0.003977366582
G06000104206001,060014206001,G06000104219001,060014219001,0.009041748239,0.007363132314,0.006557712247,0.006893017675,0.00656200708
G06000104206002,060014206002,G06000104206002,060014206002,0.734491315136,0.745119305857,0.756355932203,0.756701030928,0.807291070461
G06000104206002,060014206002,G06000104206001,060014206001,0.245086621009,0.235698483394,0.22608405159,0.225356752249,0.175782412601
G06000104206002,060014206002,G06000104219003,060014219003,0.014889871449,0.014018166741,0.012276144705,0.012799974866,0.010779398185
G06000104206002,060014206002,G06000104219001,060014219001,0.005532192405,0.005164044008,0.005283871502,0.005142241957,0.006147118753
G06000104206003,060014206003,G06000104206003,060014206003,0.998732906347,0.999064198301,0.999215338421,0.999176805932,0.997662572493
G06000104206003,060014206003,G06000104219004,060014219004,0.001267093653,9.35801699e-4,7.84661579e-4,8.23194068e-4,0.002337427507
G06000104211001,060014211001,G06000104211001,060014211001,1,1,1,1,1
G06000104211002,060014211002,G06000104211001,060014211001,0,0,0,0,9.05183732e-4
G06000104211002,060014211002,G06000104211002,060014211002,1,1,1,1,0.999094816268
G06000104212001,060014212001,G06000104212001,060014212001,1,1,1,1,1
G06000104212002,060014212002,G06000104212002,060014212002,1,1,1,1,1
G06000104212003,060014212003,G06000104212003,060014212003,0.997992773623,0.998311730753,0.997701500336,0.99777446858,0.991517604486
G06000104212003,060014212003,G06000104212002,060014212002,0.002007226377,0.001688269247,0.002298499664,0.00222553142,0.008482395514
G06000104212004,060014212004,G06000104212004,060014212004,1,1,1,1,1
G06000104213001,060014213001,G06000104213001,060014213001,1,1,1,1,1
G06000104213002,060014213002,G06000104213002,060014213002,1,1,1,1,1
G06000104213003,060014213003,G06000104213003,060014213003,0.997239212254,0.997091107323,0.996774629269,0.99681474582,0.988797132542
G06000104213003,060014213003,G06000104206001,060014206001,0.002760787746,0.002908892677,0.003225370731,0.00318525418,0.011202867458
G06000104213004,060014213004,G06000104213004,060014213004,1,1,1,1,1
G06000104214001,060014214001,G06000104214001,060014214001,1,1,1,1,1
G06000104214002,060014214002,G06000104214002,060014214002,1,1,1,1,1
G06000104215001,060014215001,G06000104215001,060014215001,1,1,1,1,1
G06000104215002,060014215002,G06000104215002,060014215002,1,1,1,1,1
G06000104215003,060014215003,G06000104215003,060014215003,1,1,1,1,1
G06000104216001,060014216001,G06000104216001,060014216001,0.999941265431,0.999939731319,0.999932426024,0.999937695555,0.991190907179
G06000104216001,060014216001,G06000104226001,060014226001,5.8734569e-5,6.0268681e-5,6.7573976e-5,6.2304445e-5,0.008809092821
G06000104216002,060014216002,G06000104216002,060014216002,0.999921015761,0.999921377405,0.999917835069,0.999921975162,0.990273687037
G06000104216002,060014216002,G06000104226001,060014226001,7.8984239e-5,7.8622595e-5,8.2164931e-5,7.8024838e-5,0.009726312963
G06000104216003,060014216003,G06000104216003,060014216003,1,1,1,1,1
